Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Wind Chill
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-07 23:00,2024,1,7,23:00,-6.1,-8.5,83.0,,5.0,8.0,99.53,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 00:00,2024,1,8,00:00,-5.9,-9.3,77.0,,4.0,8.0,99.49,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 01:00,2024,1,8,01:00,-5.6,-7.9,83.0,,2.0,5.0,99.48,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 02:00,2024,1,8,02:00,-5.0,-6.6,88.0,,1.0,8.0,99.53,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 03:00,2024,1,8,03:00,-4.5,-8.4,74.0,,1.0,11.0,99.61,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 04:00,2024,1,8,04:00,-4.5,-9.0,71.0,,1.0,10.0,99.71,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 05:00,2024,1,8,05:00,-4.3,-8.6,72.0,,36.0,12.0,99.83,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 06:00,2024,1,8,06:00,-4.3,-8.6,72.0,,36.0,9.0,99.95,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 07:00,2024,1,8,07:00,-4.2,-8.9,70.0,,35.0,14.0,100.08,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 08:00,2024,1,8,08:00,-4.5,-9.0,71.0,,34.0,16.0,100.21,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 09:00,2024,1,8,09:00,-4.2,-8.7,71.0,,34.0,17.0,100.37,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 10:00,2024,1,8,10:00,-3.9,-8.9,68.0,,34.0,17.0,100.49,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 11:00,2024,1,8,11:00,-3.9,-9.5,65.0,,34.0,17.0,100.57,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 12:00,2024,1,8,12:00,-3.6,-8.7,68.0,,32.0,14.0,100.55,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 13:00,2024,1,8,13:00,-3.2,-9.0,64.0,,33.0,20.0,100.6,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 14:00,2024,1,8,14:00,-3.3,-9.2,64.0,,32.0,15.0,100.67,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 15:00,2024,1,8,15:00,-3.6,-9.6,63.0,,33.0,14.0,100.74,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 16:00,2024,1,8,16:00,-4.5,-11.7,57.0,,33.0,17.0,100.83,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 17:00,2024,1,8,17:00,-4.6,-11.7,58.0,,32.0,13.0,100.94,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 18:00,2024,1,8,18:00,-4.9,-12.0,58.0,,33.0,11.0,101.06,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 19:00,2024,1,8,19:00,-4.9,-12.3,56.0,,32.0,11.0,101.12,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 20:00,2024,1,8,20:00,-5.7,-12.3,60.0,,31.0,7.0,101.17,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 21:00,2024,1,8,21:00,-6.3,-12.6,61.0,,30.0,8.0,101.26,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 22:00,2024,1,8,22:00,-6.0,-12.7,59.0,,29.0,9.0,101.35,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-08 23:00,2024,1,8,23:00,-5.5,-11.3,63.0,,32.0,9.0,101.43,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 00:00,2024,1,9,00:00,-5.4,-10.3,68.0,,32.0,11.0,101.47,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 01:00,2024,1,9,01:00,-5.5,-9.9,71.0,,31.0,8.0,101.51,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 02:00,2024,1,9,02:00,-6.1,-10.0,74.0,,31.0,10.0,101.54,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 03:00,2024,1,9,03:00,-6.9,-10.0,78.0,,29.0,7.0,101.57,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 04:00,2024,1,9,04:00,-6.8,-10.4,76.0,,29.0,10.0,101.67,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 05:00,2024,1,9,05:00,-6.7,-10.8,73.0,,29.0,9.0,101.75,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 06:00,2024,1,9,06:00,-7.3,-10.7,76.0,,29.0,7.0,101.8,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 07:00,2024,1,9,07:00,-7.2,-10.7,76.0,,29.0,6.0,101.81,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 08:00,2024,1,9,08:00,-7.5,-10.8,77.0,,29.0,7.0,101.88,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 09:00,2024,1,9,09:00,-6.6,-10.5,74.0,,30.0,8.0,101.95,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 10:00,2024,1,9,10:00,-5.8,-10.2,71.0,,29.0,9.0,102.02,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 11:00,2024,1,9,11:00,-3.9,-10.4,61.0,,33.0,10.0,102.02,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 12:00,2024,1,9,12:00,-3.2,-11.4,53.0,,32.0,14.0,101.97,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 13:00,2024,1,9,13:00,-1.9,-11.8,47.0,,33.0,9.0,101.86,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 14:00,2024,1,9,14:00,-0.9,-13.2,39.0,,33.0,9.0,101.86,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 15:00,2024,1,9,15:00,-0.2,-13.2,37.0,,31.0,9.0,101.9,-3.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 16:00,2024,1,9,16:00,-1.3,-13.3,40.0,,34.0,10.0,101.97,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 17:00,2024,1,9,17:00,-2.5,-12.8,45.0,,33.0,8.0,102.01,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 18:00,2024,1,9,18:00,-3.2,-11.1,55.0,,33.0,8.0,102.12,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 19:00,2024,1,9,19:00,-3.7,-11.0,57.0,,31.0,7.0,102.15,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 20:00,2024,1,9,20:00,-4.1,-11.0,59.0,,34.0,5.0,102.1,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 21:00,2024,1,9,21:00,-5.1,-11.1,62.0,,6.0,4.0,102.05,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 22:00,2024,1,9,22:00,-5.6,-11.5,63.0,,8.0,7.0,102.03,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-09 23:00,2024,1,9,23:00,-6.3,-12.1,63.0,,9.0,9.0,102.0,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 00:00,2024,1,10,00:00,-6.6,-11.4,69.0,,9.0,11.0,101.9,-12.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 01:00,2024,1,10,01:00,-6.4,-10.4,73.0,,9.0,10.0,101.83,-11.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 02:00,2024,1,10,02:00,-5.9,-9.4,76.0,,9.0,9.0,101.82,-10.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 03:00,2024,1,10,03:00,-5.1,-8.4,78.0,,11.0,9.0,101.74,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 04:00,2024,1,10,04:00,-2.4,-5.6,79.0,,12.0,16.0,101.5,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 05:00,2024,1,10,05:00,-1.2,-4.0,81.0,,13.0,19.0,101.44,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 06:00,2024,1,10,06:00,0.1,-3.4,77.0,,13.0,14.0,101.4,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 07:00,2024,1,10,07:00,-0.9,-0.9,100.0,,12.0,19.0,101.15,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 08:00,2024,1,10,08:00,-0.3,-0.3,100.0,,13.0,21.0,101.11,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 09:00,2024,1,10,09:00,0.8,-1.6,84.0,0.0,12.0,28.0,100.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 10:00,2024,1,10,10:00,1.6,-0.8,84.0,0.6,12.0,25.0,100.35,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 11:00,2024,1,10,11:00,2.1,1.1,93.0,2.0,12.0,26.0,100.2,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 12:00,2024,1,10,12:00,2.6,2.2,98.0,4.4,12.0,30.0,99.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 13:00,2024,1,10,13:00,3.4,3.4,100.0,6.0,12.0,36.0,99.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 14:00,2024,1,10,14:00,4.4,4.4,100.0,7.0,12.0,32.0,98.96,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 15:00,2024,1,10,15:00,5.4,5.4,100.0,6.0,12.0,32.0,98.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 16:00,2024,1,10,16:00,6.4,6.4,100.0,5.8,13.0,27.0,98.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 17:00,2024,1,10,17:00,8.5,8.5,100.0,5.8,16.0,16.0,98.27,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 18:00,2024,1,10,18:00,8.9,8.9,100.0,0.4,20.0,12.0,98.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 19:00,2024,1,10,19:00,7.6,6.7,94.0,0.0,23.0,18.0,98.2,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 20:00,2024,1,10,20:00,6.5,5.4,93.0,0.0,24.0,27.0,98.26,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 21:00,2024,1,10,21:00,5.8,4.8,93.0,0.0,24.0,24.0,98.43,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 22:00,2024,1,10,22:00,5.7,5.1,96.0,0.0,24.0,21.0,98.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-10 23:00,2024,1,10,23:00,5.0,4.7,98.0,0.0,24.0,15.0,98.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 00:00,2024,1,11,00:00,4.5,4.1,97.0,0.0,24.0,16.0,98.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 01:00,2024,1,11,01:00,4.6,2.9,88.0,0.0,24.0,12.0,98.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 02:00,2024,1,11,02:00,4.4,3.8,95.0,0.0,23.0,15.0,99.05,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 03:00,2024,1,11,03:00,3.7,2.7,93.0,0.0,24.0,12.0,99.19,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 04:00,2024,1,11,04:00,3.1,2.7,97.0,0.0,23.0,9.0,99.25,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 05:00,2024,1,11,05:00,2.9,2.9,100.0,0.0,23.0,9.0,99.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 06:00,2024,1,11,06:00,2.6,2.4,99.0,0.0,23.0,10.0,99.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 07:00,2024,1,11,07:00,2.6,1.9,95.0,0.0,23.0,10.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 08:00,2024,1,11,08:00,2.7,1.7,93.0,0.0,23.0,10.0,99.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 09:00,2024,1,11,09:00,3.3,1.5,88.0,0.0,23.0,11.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 10:00,2024,1,11,10:00,4.8,1.7,81.0,0.0,24.0,17.0,99.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 11:00,2024,1,11,11:00,4.9,1.5,79.0,0.0,23.0,17.0,99.75,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 12:00,2024,1,11,12:00,5.0,1.3,77.0,0.0,24.0,14.0,99.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 13:00,2024,1,11,13:00,4.8,1.2,77.0,0.0,24.0,12.0,99.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 14:00,2024,1,11,14:00,5.0,0.8,74.0,0.0,24.0,14.0,99.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 15:00,2024,1,11,15:00,5.1,0.6,72.0,0.0,24.0,13.0,99.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 16:00,2024,1,11,16:00,4.5,0.8,77.0,0.0,23.0,11.0,99.82,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 17:00,2024,1,11,17:00,3.7,0.5,80.0,0.0,23.0,9.0,99.85,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 18:00,2024,1,11,18:00,2.7,0.5,86.0,0.0,23.0,9.0,99.9,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 19:00,2024,1,11,19:00,3.1,0.0,80.0,0.0,24.0,10.0,99.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 20:00,2024,1,11,20:00,3.1,0.0,80.0,0.0,24.0,11.0,99.99,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 21:00,2024,1,11,21:00,2.7,-0.1,82.0,0.0,24.0,11.0,100.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 22:00,2024,1,11,22:00,2.3,-0.4,82.0,0.0,25.0,12.0,100.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-11 23:00,2024,1,11,23:00,1.9,-0.2,86.0,0.0,25.0,7.0,100.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 00:00,2024,1,12,00:00,1.5,-0.1,89.0,0.0,25.0,7.0,100.1,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 01:00,2024,1,12,01:00,1.2,-0.6,88.0,0.0,26.0,11.0,100.15,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 02:00,2024,1,12,02:00,0.7,-1.4,85.0,0.0,26.0,9.0,100.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 03:00,2024,1,12,03:00,0.3,-2.0,85.0,,26.0,12.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 04:00,2024,1,12,04:00,-0.4,-2.1,88.0,,25.0,8.0,100.36,-3.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 05:00,2024,1,12,05:00,-0.1,-2.5,84.0,,26.0,14.0,100.41,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 06:00,2024,1,12,06:00,-0.2,-2.3,86.0,,26.0,12.0,100.48,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 07:00,2024,1,12,07:00,-0.2,-2.2,86.0,,29.0,8.0,100.59,-3.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 08:00,2024,1,12,08:00,-0.5,-4.0,77.0,,29.0,12.0,100.71,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 09:00,2024,1,12,09:00,-0.5,-4.7,73.0,,28.0,13.0,100.79,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 10:00,2024,1,12,10:00,-0.7,-5.2,71.0,,28.0,16.0,100.88,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 11:00,2024,1,12,11:00,-0.4,-5.8,67.0,,30.0,12.0,100.92,-4.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 12:00,2024,1,12,12:00,-0.5,-5.9,67.0,,30.0,13.0,100.9,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 13:00,2024,1,12,13:00,-0.3,-6.5,63.0,,29.0,14.0,101.0,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 14:00,2024,1,12,14:00,0.7,-6.3,59.0,0.0,30.0,16.0,101.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 15:00,2024,1,12,15:00,1.0,-7.3,54.0,0.0,30.0,14.0,101.11,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 16:00,2024,1,12,16:00,0.3,-9.1,49.0,,29.0,14.0,101.18,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 17:00,2024,1,12,17:00,-0.9,-9.4,53.0,,29.0,12.0,101.29,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 18:00,2024,1,12,18:00,-1.7,-9.5,55.0,,30.0,13.0,101.38,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 19:00,2024,1,12,19:00,-2.4,-9.3,59.0,,29.0,7.0,101.49,-5.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 20:00,2024,1,12,20:00,-2.8,-9.3,61.0,,28.0,7.0,101.59,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 21:00,2024,1,12,21:00,-3.2,-10.2,58.0,,31.0,8.0,101.6,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 22:00,2024,1,12,22:00,-3.5,-10.5,59.0,,32.0,6.0,101.61,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-12 23:00,2024,1,12,23:00,-4.0,-10.5,61.0,,35.0,5.0,101.66,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 00:00,2024,1,13,00:00,-4.4,-11.1,60.0,,36.0,4.0,101.75,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 01:00,2024,1,13,01:00,-5.1,-11.0,63.0,,34.0,3.0,101.78,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 02:00,2024,1,13,02:00,-5.6,-10.8,67.0,,,0.0,101.85,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 03:00,2024,1,13,03:00,-5.6,-11.8,62.0,,,0.0,101.77,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 04:00,2024,1,13,04:00,-5.7,-12.9,57.0,,7.0,5.0,101.76,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 05:00,2024,1,13,05:00,-5.8,-13.5,55.0,,11.0,3.0,101.81,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 06:00,2024,1,13,06:00,-5.6,-13.8,52.0,,8.0,4.0,101.81,-7.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 07:00,2024,1,13,07:00,-5.8,-12.6,58.0,,8.0,6.0,101.66,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 08:00,2024,1,13,08:00,-5.2,-10.8,64.0,,9.0,8.0,101.7,-9.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 09:00,2024,1,13,09:00,-4.5,-8.9,71.0,,12.0,8.0,101.67,-8.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 10:00,2024,1,13,10:00,-2.4,-7.6,68.0,,12.0,11.0,101.59,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 11:00,2024,1,13,11:00,-1.2,-6.8,66.0,,12.0,16.0,101.42,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 12:00,2024,1,13,12:00,-0.7,-5.7,69.0,,13.0,18.0,101.15,-6.0
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 13:00,2024,1,13,13:00,0.2,-4.4,72.0,,13.0,22.0,101.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 14:00,2024,1,13,14:00,0.8,-2.9,76.0,0.0,12.0,20.0,100.82,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 15:00,2024,1,13,15:00,0.5,-1.6,86.0,,11.0,24.0,100.54,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 16:00,2024,1,13,16:00,1.4,-0.9,85.0,0.2,13.0,25.0,100.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 17:00,2024,1,13,17:00,2.0,-0.2,85.0,0.2,13.0,27.0,100.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 18:00,2024,1,13,18:00,2.4,1.7,95.0,1.4,11.0,31.0,100.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 19:00,2024,1,13,19:00,3.1,2.7,98.0,2.6,12.0,31.0,99.82,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 20:00,2024,1,13,20:00,3.8,3.8,100.0,1.8,12.0,28.0,99.66,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 21:00,2024,1,13,21:00,4.5,4.5,100.0,1.0,12.0,26.0,99.45,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 22:00,2024,1,13,22:00,5.9,5.8,100.0,7.2,12.0,24.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-13 23:00,2024,1,13,23:00,7.3,7.3,100.0,8.2,13.0,27.0,99.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 00:00,2024,1,14,00:00,7.4,7.4,100.0,2.6,15.0,18.0,98.92,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 01:00,2024,1,14,01:00,8.0,8.0,100.0,0.4,20.0,17.0,98.9,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 02:00,2024,1,14,02:00,6.9,5.0,87.0,0.0,23.0,21.0,98.92,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 03:00,2024,1,14,03:00,5.9,4.3,89.0,0.0,23.0,17.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 04:00,2024,1,14,04:00,5.0,4.0,93.0,0.0,23.0,18.0,99.11,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 05:00,2024,1,14,05:00,4.1,3.7,97.0,0.0,23.0,13.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 06:00,2024,1,14,06:00,4.3,2.4,87.0,0.0,24.0,13.0,99.36,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 07:00,2024,1,14,07:00,3.5,1.6,87.0,0.0,24.0,14.0,99.52,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 08:00,2024,1,14,08:00,3.2,1.0,86.0,0.0,24.0,11.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 09:00,2024,1,14,09:00,3.2,0.7,83.0,0.0,24.0,14.0,99.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 10:00,2024,1,14,10:00,3.7,-2.0,67.0,0.0,25.0,17.0,99.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 11:00,2024,1,14,11:00,3.4,-4.1,58.0,0.0,26.0,23.0,100.04,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 12:00,2024,1,14,12:00,3.8,-3.9,57.0,0.0,25.0,17.0,100.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 13:00,2024,1,14,13:00,4.2,-5.2,51.0,0.0,25.0,18.0,100.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 14:00,2024,1,14,14:00,3.9,-5.3,51.0,0.0,24.0,18.0,100.11,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 15:00,2024,1,14,15:00,4.2,-5.3,50.0,0.0,23.0,17.0,100.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 16:00,2024,1,14,16:00,3.9,-3.9,57.0,0.0,23.0,14.0,100.1,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 17:00,2024,1,14,17:00,2.7,-2.4,69.0,0.0,22.0,16.0,100.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 18:00,2024,1,14,18:00,2.5,-1.8,73.0,0.0,22.0,17.0,100.13,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 19:00,2024,1,14,19:00,3.1,-1.2,74.0,0.0,22.0,11.0,100.19,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 20:00,2024,1,14,20:00,2.7,0.8,87.0,0.4,22.0,15.0,100.16,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 21:00,2024,1,14,21:00,1.4,-0.4,88.0,1.2,23.0,16.0,100.1,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 22:00,2024,1,14,22:00,1.0,-0.8,87.0,0.2,23.0,7.0,100.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-14 23:00,2024,1,14,23:00,1.0,-0.3,91.0,0.0,25.0,5.0,99.95,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-01-15 00:00,2024,1,15,00:00,-0.2,-0.4,99.0,,27.0,10.0,99.92,-4.0
